rname_upper,rname,Size,AsmString,isBarrier,Arch,Format,Set,frag1,frag2,frag3,frag4,frag5,frag6,frag7,frag8,frag9,TwoOperandAliasConstraint,canFoldAsLoad,isCompare,Namespace,mayLoad,Sched,hasPostISelHook,AddedComplexity,isReMaterializable,InOperandList,OutOperandList,Itinerary,hasSideEffects,isIndirectBranch,isCodeGenOnly,DisableEncoding,mayStore,isCall,isTerminator,isBranch,isAsCheapAsAMove,isReturn,Constraints,isCommutable,hasDelaySlot,Defs,Uses,DecoderMethod,DecoderNamespace,Pattern,isMoveReg,AdditionalPredicates,GPRPredicates,InsnPredicates,EncodingPredicates,ASEPredicate,FGRPredicates,HardFloatPredicate,PTRPredicates,Predicates,SoftFail,hasNoSchedulingInfo,AsmMatchConverter,usesCustomInserter
AMOMAX_W_RL,amomax.w.rl,4,"""amomax.w.rl	$rd, $rs2, $rs1""",None,?,R,a,{is_split=False;name=funct5;value=10100;bit_range=31-27;is_op=False;len=5},{is_split=False;name=aq;value=0;bit_range=26-26;is_op=False;len=1},{is_split=False;name=rl;value=1;bit_range=25-25;is_op=False;len=1},{is_split=False;name=rs2;value=NULL;bit_range=24-20;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=rs1;value=NULL;bit_range=19-15;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=GPRMemAtomic;class_name_mips=gpr32;len=5},{is_split=False;name=funct3;value=010;bit_range=14-12;is_op=False;len=3},{is_split=False;name=rd;value=NULL;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=opcode;value=0101111;bit_range=6-0;is_op=False;len=7},None,None,None,None,"""RISCV""",1,"[WriteAtomicW, ReadAtomicWA, ReadAtomicWD]",None,None,None,"(ins GPRMemAtomic:$rs1, GPR:$rs2)",(outs GPR:$rd),None,0,None,None,None,1,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[HasStdExtA],None,None,None,None
AMOMAX_W_AQ_RL,amomax.w.aqrl,4,"""amomax.w.aqrl	$rd, $rs2, $rs1""",None,?,R,a,{is_split=False;name=funct5;value=10100;bit_range=31-27;is_op=False;len=5},{is_split=False;name=aq;value=1;bit_range=26-26;is_op=False;len=1},{is_split=False;name=rl;value=1;bit_range=25-25;is_op=False;len=1},{is_split=False;name=rs2;value=NULL;bit_range=24-20;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=rs1;value=NULL;bit_range=19-15;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=GPRMemAtomic;class_name_mips=gpr32;len=5},{is_split=False;name=funct3;value=010;bit_range=14-12;is_op=False;len=3},{is_split=False;name=rd;value=NULL;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=opcode;value=0101111;bit_range=6-0;is_op=False;len=7},None,None,None,None,"""RISCV""",1,"[WriteAtomicW, ReadAtomicWA, ReadAtomicWD]",None,None,None,"(ins GPRMemAtomic:$rs1, GPR:$rs2)",(outs GPR:$rd),None,0,None,None,None,1,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[HasStdExtA],None,None,None,None
AMOMAXU_W,amomaxu.w,4,"""amomaxu.w	$rd, $rs2, $rs1""",None,?,R,a,{is_split=False;name=funct5;value=11100;bit_range=31-27;is_op=False;len=5},{is_split=False;name=aq;value=0;bit_range=26-26;is_op=False;len=1},{is_split=False;name=rl;value=0;bit_range=25-25;is_op=False;len=1},{is_split=False;name=rs2;value=NULL;bit_range=24-20;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=rs1;value=NULL;bit_range=19-15;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=GPRMemAtomic;class_name_mips=gpr32;len=5},{is_split=False;name=funct3;value=010;bit_range=14-12;is_op=False;len=3},{is_split=False;name=rd;value=NULL;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=opcode;value=0101111;bit_range=6-0;is_op=False;len=7},None,None,None,None,"""RISCV""",1,"[WriteAtomicW, ReadAtomicWA, ReadAtomicWD]",None,None,None,"(ins GPRMemAtomic:$rs1, GPR:$rs2)",(outs GPR:$rd),None,0,None,None,None,1,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[HasStdExtA],None,None,None,None
AMOMAXU_W_AQ,amomaxu.w.aq,4,"""amomaxu.w.aq	$rd, $rs2, $rs1""",None,?,R,a,{is_split=False;name=funct5;value=11100;bit_range=31-27;is_op=False;len=5},{is_split=False;name=aq;value=1;bit_range=26-26;is_op=False;len=1},{is_split=False;name=rl;value=0;bit_range=25-25;is_op=False;len=1},{is_split=False;name=rs2;value=NULL;bit_range=24-20;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=rs1;value=NULL;bit_range=19-15;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=GPRMemAtomic;class_name_mips=gpr32;len=5},{is_split=False;name=funct3;value=010;bit_range=14-12;is_op=False;len=3},{is_split=False;name=rd;value=NULL;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=opcode;value=0101111;bit_range=6-0;is_op=False;len=7},None,None,None,None,"""RISCV""",1,"[WriteAtomicW, ReadAtomicWA, ReadAtomicWD]",None,None,None,"(ins GPRMemAtomic:$rs1, GPR:$rs2)",(outs GPR:$rd),None,0,None,None,None,1,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[HasStdExtA],None,None,None,None
AMOMAXU_W_RL,amomaxu.w.rl,4,"""amomaxu.w.rl	$rd, $rs2, $rs1""",None,?,R,a,{is_split=False;name=funct5;value=11100;bit_range=31-27;is_op=False;len=5},{is_split=False;name=aq;value=0;bit_range=26-26;is_op=False;len=1},{is_split=False;name=rl;value=1;bit_range=25-25;is_op=False;len=1},{is_split=False;name=rs2;value=NULL;bit_range=24-20;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=rs1;value=NULL;bit_range=19-15;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=GPRMemAtomic;class_name_mips=gpr32;len=5},{is_split=False;name=funct3;value=010;bit_range=14-12;is_op=False;len=3},{is_split=False;name=rd;value=NULL;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=opcode;value=0101111;bit_range=6-0;is_op=False;len=7},None,None,None,None,"""RISCV""",1,"[WriteAtomicW, ReadAtomicWA, ReadAtomicWD]",None,None,None,"(ins GPRMemAtomic:$rs1, GPR:$rs2)",(outs GPR:$rd),None,0,None,None,None,1,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[HasStdExtA],None,None,None,None
AMOMAXU_W_AQ_RL,amomaxu.w.aqrl,4,"""amomaxu.w.aqrl	$rd, $rs2, $rs1""",None,?,R,a,{is_split=False;name=funct5;value=11100;bit_range=31-27;is_op=False;len=5},{is_split=False;name=aq;value=1;bit_range=26-26;is_op=False;len=1},{is_split=False;name=rl;value=1;bit_range=25-25;is_op=False;len=1},{is_split=False;name=rs2;value=NULL;bit_range=24-20;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=rs1;value=NULL;bit_range=19-15;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=GPRMemAtomic;class_name_mips=gpr32;len=5},{is_split=False;name=funct3;value=010;bit_range=14-12;is_op=False;len=3},{is_split=False;name=rd;value=NULL;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=opcode;value=0101111;bit_range=6-0;is_op=False;len=7},None,None,None,None,"""RISCV""",1,"[WriteAtomicW, ReadAtomicWA, ReadAtomicWD]",None,None,None,"(ins GPRMemAtomic:$rs1, GPR:$rs2)",(outs GPR:$rd),None,0,None,None,None,1,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[HasStdExtA],None,None,None,None
AMOMIN_W,amomin.w,4,"""amomin.w	$rd, $rs2, $rs1""",None,?,R,a,{is_split=False;name=funct5;value=10000;bit_range=31-27;is_op=False;len=5},{is_split=False;name=aq;value=0;bit_range=26-26;is_op=False;len=1},{is_split=False;name=rl;value=0;bit_range=25-25;is_op=False;len=1},{is_split=False;name=rs2;value=NULL;bit_range=24-20;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=rs1;value=NULL;bit_range=19-15;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=GPRMemAtomic;class_name_mips=gpr32;len=5},{is_split=False;name=funct3;value=010;bit_range=14-12;is_op=False;len=3},{is_split=False;name=rd;value=NULL;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=opcode;value=0101111;bit_range=6-0;is_op=False;len=7},None,None,None,None,"""RISCV""",1,"[WriteAtomicW, ReadAtomicWA, ReadAtomicWD]",None,None,None,"(ins GPRMemAtomic:$rs1, GPR:$rs2)",(outs GPR:$rd),None,0,None,None,None,1,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[HasStdExtA],None,None,None,None
AMOMIN_W_AQ,amomin.w.aq,4,"""amomin.w.aq	$rd, $rs2, $rs1""",None,?,R,a,{is_split=False;name=funct5;value=10000;bit_range=31-27;is_op=False;len=5},{is_split=False;name=aq;value=1;bit_range=26-26;is_op=False;len=1},{is_split=False;name=rl;value=0;bit_range=25-25;is_op=False;len=1},{is_split=False;name=rs2;value=NULL;bit_range=24-20;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=rs1;value=NULL;bit_range=19-15;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=GPRMemAtomic;class_name_mips=gpr32;len=5},{is_split=False;name=funct3;value=010;bit_range=14-12;is_op=False;len=3},{is_split=False;name=rd;value=NULL;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=opcode;value=0101111;bit_range=6-0;is_op=False;len=7},None,None,None,None,"""RISCV""",1,"[WriteAtomicW, ReadAtomicWA, ReadAtomicWD]",None,None,None,"(ins GPRMemAtomic:$rs1, GPR:$rs2)",(outs GPR:$rd),None,0,None,None,None,1,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[HasStdExtA],None,None,None,None
AMOMIN_W_RL,amomin.w.rl,4,"""amomin.w.rl	$rd, $rs2, $rs1""",None,?,R,a,{is_split=False;name=funct5;value=10000;bit_range=31-27;is_op=False;len=5},{is_split=False;name=aq;value=0;bit_range=26-26;is_op=False;len=1},{is_split=False;name=rl;value=1;bit_range=25-25;is_op=False;len=1},{is_split=False;name=rs2;value=NULL;bit_range=24-20;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=rs1;value=NULL;bit_range=19-15;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=GPRMemAtomic;class_name_mips=gpr32;len=5},{is_split=False;name=funct3;value=010;bit_range=14-12;is_op=False;len=3},{is_split=False;name=rd;value=NULL;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=opcode;value=0101111;bit_range=6-0;is_op=False;len=7},None,None,None,None,"""RISCV""",1,"[WriteAtomicW, ReadAtomicWA, ReadAtomicWD]",None,None,None,"(ins GPRMemAtomic:$rs1, GPR:$rs2)",(outs GPR:$rd),None,0,None,None,None,1,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[HasStdExtA],None,None,None,None
AMOMIN_W_AQ_RL,amomin.w.aqrl,4,"""amomin.w.aqrl	$rd, $rs2, $rs1""",None,?,R,a,{is_split=False;name=funct5;value=10000;bit_range=31-27;is_op=False;len=5},{is_split=False;name=aq;value=1;bit_range=26-26;is_op=False;len=1},{is_split=False;name=rl;value=1;bit_range=25-25;is_op=False;len=1},{is_split=False;name=rs2;value=NULL;bit_range=24-20;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=rs1;value=NULL;bit_range=19-15;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=GPRMemAtomic;class_name_mips=gpr32;len=5},{is_split=False;name=funct3;value=010;bit_range=14-12;is_op=False;len=3},{is_split=False;name=rd;value=NULL;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=opcode;value=0101111;bit_range=6-0;is_op=False;len=7},None,None,None,None,"""RISCV""",1,"[WriteAtomicW, ReadAtomicWA, ReadAtomicWD]",None,None,None,"(ins GPRMemAtomic:$rs1, GPR:$rs2)",(outs GPR:$rd),None,0,None,None,None,1,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[HasStdExtA],None,None,None,None
AMOMINU_W,amominu.w,4,"""amominu.w	$rd, $rs2, $rs1""",None,?,R,a,{is_split=False;name=funct5;value=11000;bit_range=31-27;is_op=False;len=5},{is_split=False;name=aq;value=0;bit_range=26-26;is_op=False;len=1},{is_split=False;name=rl;value=0;bit_range=25-25;is_op=False;len=1},{is_split=False;name=rs2;value=NULL;bit_range=24-20;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=rs1;value=NULL;bit_range=19-15;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=GPRMemAtomic;class_name_mips=gpr32;len=5},{is_split=False;name=funct3;value=010;bit_range=14-12;is_op=False;len=3},{is_split=False;name=rd;value=NULL;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=opcode;value=0101111;bit_range=6-0;is_op=False;len=7},None,None,None,None,"""RISCV""",1,"[WriteAtomicW, ReadAtomicWA, ReadAtomicWD]",None,None,None,"(ins GPRMemAtomic:$rs1, GPR:$rs2)",(outs GPR:$rd),None,0,None,None,None,1,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[HasStdExtA],None,None,None,None
AMOMINU_W_AQ,amominu.w.aq,4,"""amominu.w.aq	$rd, $rs2, $rs1""",None,?,R,a,{is_split=False;name=funct5;value=11000;bit_range=31-27;is_op=False;len=5},{is_split=False;name=aq;value=1;bit_range=26-26;is_op=False;len=1},{is_split=False;name=rl;value=0;bit_range=25-25;is_op=False;len=1},{is_split=False;name=rs2;value=NULL;bit_range=24-20;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=rs1;value=NULL;bit_range=19-15;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=GPRMemAtomic;class_name_mips=gpr32;len=5},{is_split=False;name=funct3;value=010;bit_range=14-12;is_op=False;len=3},{is_split=False;name=rd;value=NULL;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=opcode;value=0101111;bit_range=6-0;is_op=False;len=7},None,None,None,None,"""RISCV""",1,"[WriteAtomicW, ReadAtomicWA, ReadAtomicWD]",None,None,None,"(ins GPRMemAtomic:$rs1, GPR:$rs2)",(outs GPR:$rd),None,0,None,None,None,1,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[HasStdExtA],None,None,None,None
AMOMINU_W_RL,amominu.w.rl,4,"""amominu.w.rl	$rd, $rs2, $rs1""",None,?,R,a,{is_split=False;name=funct5;value=11000;bit_range=31-27;is_op=False;len=5},{is_split=False;name=aq;value=0;bit_range=26-26;is_op=False;len=1},{is_split=False;name=rl;value=1;bit_range=25-25;is_op=False;len=1},{is_split=False;name=rs2;value=NULL;bit_range=24-20;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=rs1;value=NULL;bit_range=19-15;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=GPRMemAtomic;class_name_mips=gpr32;len=5},{is_split=False;name=funct3;value=010;bit_range=14-12;is_op=False;len=3},{is_split=False;name=rd;value=NULL;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=opcode;value=0101111;bit_range=6-0;is_op=False;len=7},None,None,None,None,"""RISCV""",1,"[WriteAtomicW, ReadAtomicWA, ReadAtomicWD]",None,None,None,"(ins GPRMemAtomic:$rs1, GPR:$rs2)",(outs GPR:$rd),None,0,None,None,None,1,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[HasStdExtA],None,None,None,None
AMOMINU_W_AQ_RL,amominu.w.aqrl,4,"""amominu.w.aqrl	$rd, $rs2, $rs1""",None,?,R,a,{is_split=False;name=funct5;value=11000;bit_range=31-27;is_op=False;len=5},{is_split=False;name=aq;value=1;bit_range=26-26;is_op=False;len=1},{is_split=False;name=rl;value=1;bit_range=25-25;is_op=False;len=1},{is_split=False;name=rs2;value=NULL;bit_range=24-20;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=rs1;value=NULL;bit_range=19-15;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=GPRMemAtomic;class_name_mips=gpr32;len=5},{is_split=False;name=funct3;value=010;bit_range=14-12;is_op=False;len=3},{is_split=False;name=rd;value=NULL;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=opcode;value=0101111;bit_range=6-0;is_op=False;len=7},None,None,None,None,"""RISCV""",1,"[WriteAtomicW, ReadAtomicWA, ReadAtomicWD]",None,None,None,"(ins GPRMemAtomic:$rs1, GPR:$rs2)",(outs GPR:$rd),None,0,None,None,None,1,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[HasStdExtA],None,None,None,None
AMOOR_W,amoor.w,4,"""amoor.w	$rd, $rs2, $rs1""",None,?,R,a,{is_split=False;name=funct5;value=01000;bit_range=31-27;is_op=False;len=5},{is_split=False;name=aq;value=0;bit_range=26-26;is_op=False;len=1},{is_split=False;name=rl;value=0;bit_range=25-25;is_op=False;len=1},{is_split=False;name=rs2;value=NULL;bit_range=24-20;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=rs1;value=NULL;bit_range=19-15;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=GPRMemAtomic;class_name_mips=gpr32;len=5},{is_split=False;name=funct3;value=010;bit_range=14-12;is_op=False;len=3},{is_split=False;name=rd;value=NULL;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=opcode;value=0101111;bit_range=6-0;is_op=False;len=7},None,None,None,None,"""RISCV""",1,"[WriteAtomicW, ReadAtomicWA, ReadAtomicWD]",None,None,None,"(ins GPRMemAtomic:$rs1, GPR:$rs2)",(outs GPR:$rd),None,0,None,None,None,1,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[HasStdExtA],None,None,None,None
AMOOR_W_AQ,amoor.w.aq,4,"""amoor.w.aq	$rd, $rs2, $rs1""",None,?,R,a,{is_split=False;name=funct5;value=01000;bit_range=31-27;is_op=False;len=5},{is_split=False;name=aq;value=1;bit_range=26-26;is_op=False;len=1},{is_split=False;name=rl;value=0;bit_range=25-25;is_op=False;len=1},{is_split=False;name=rs2;value=NULL;bit_range=24-20;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=rs1;value=NULL;bit_range=19-15;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=GPRMemAtomic;class_name_mips=gpr32;len=5},{is_split=False;name=funct3;value=010;bit_range=14-12;is_op=False;len=3},{is_split=False;name=rd;value=NULL;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=opcode;value=0101111;bit_range=6-0;is_op=False;len=7},None,None,None,None,"""RISCV""",1,"[WriteAtomicW, ReadAtomicWA, ReadAtomicWD]",None,None,None,"(ins GPRMemAtomic:$rs1, GPR:$rs2)",(outs GPR:$rd),None,0,None,None,None,1,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[HasStdExtA],None,None,None,None
AMOOR_W_RL,amoor.w.rl,4,"""amoor.w.rl	$rd, $rs2, $rs1""",None,?,R,a,{is_split=False;name=funct5;value=01000;bit_range=31-27;is_op=False;len=5},{is_split=False;name=aq;value=0;bit_range=26-26;is_op=False;len=1},{is_split=False;name=rl;value=1;bit_range=25-25;is_op=False;len=1},{is_split=False;name=rs2;value=NULL;bit_range=24-20;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=rs1;value=NULL;bit_range=19-15;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=GPRMemAtomic;class_name_mips=gpr32;len=5},{is_split=False;name=funct3;value=010;bit_range=14-12;is_op=False;len=3},{is_split=False;name=rd;value=NULL;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=opcode;value=0101111;bit_range=6-0;is_op=False;len=7},None,None,None,None,"""RISCV""",1,"[WriteAtomicW, ReadAtomicWA, ReadAtomicWD]",None,None,None,"(ins GPRMemAtomic:$rs1, GPR:$rs2)",(outs GPR:$rd),None,0,None,None,None,1,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[HasStdExtA],None,None,None,None
AMOOR_W_AQ_RL,amoor.w.aqrl,4,"""amoor.w.aqrl	$rd, $rs2, $rs1""",None,?,R,a,{is_split=False;name=funct5;value=01000;bit_range=31-27;is_op=False;len=5},{is_split=False;name=aq;value=1;bit_range=26-26;is_op=False;len=1},{is_split=False;name=rl;value=1;bit_range=25-25;is_op=False;len=1},{is_split=False;name=rs2;value=NULL;bit_range=24-20;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=rs1;value=NULL;bit_range=19-15;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=GPRMemAtomic;class_name_mips=gpr32;len=5},{is_split=False;name=funct3;value=010;bit_range=14-12;is_op=False;len=3},{is_split=False;name=rd;value=NULL;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=opcode;value=0101111;bit_range=6-0;is_op=False;len=7},None,None,None,None,"""RISCV""",1,"[WriteAtomicW, ReadAtomicWA, ReadAtomicWD]",None,None,None,"(ins GPRMemAtomic:$rs1, GPR:$rs2)",(outs GPR:$rd),None,0,None,None,None,1,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[HasStdExtA],None,None,None,None
AMOXOR_W,amoxor.w,4,"""amoxor.w	$rd, $rs2, $rs1""",None,?,R,a,{is_split=False;name=funct5;value=00100;bit_range=31-27;is_op=False;len=5},{is_split=False;name=aq;value=0;bit_range=26-26;is_op=False;len=1},{is_split=False;name=rl;value=0;bit_range=25-25;is_op=False;len=1},{is_split=False;name=rs2;value=NULL;bit_range=24-20;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=rs1;value=NULL;bit_range=19-15;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=GPRMemAtomic;class_name_mips=gpr32;len=5},{is_split=False;name=funct3;value=010;bit_range=14-12;is_op=False;len=3},{is_split=False;name=rd;value=NULL;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=opcode;value=0101111;bit_range=6-0;is_op=False;len=7},None,None,None,None,"""RISCV""",1,"[WriteAtomicW, ReadAtomicWA, ReadAtomicWD]",None,None,None,"(ins GPRMemAtomic:$rs1, GPR:$rs2)",(outs GPR:$rd),None,0,None,None,None,1,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[HasStdExtA],None,None,None,None
